Unnamed: 0,Crop,Temperature,Humidity,Rainfall,Label_N_binned,Label_P_binned,Label_K_binned
1796,papaya,38.58954491,91.58076549,102.2708231,2,2,2
1797,papaya,41.31330062,91.1508798,239.7427554,1,2,3
1798,papaya,37.03551903,91.79430166,188.5181422,2,2,3
1799,papaya,23.0124018,91.07355541,208.3357976,2,2,3
1800,coconut,26.7627493,92.86056895,224.5903664,0,1,1
1801,coconut,25.61294367,94.3138837,224.3206759,2,0,1
1802,coconut,28.130115,95.64807631,151.0761899,0,1,2
1803,coconut,25.02887163,91.53720922,179.8248944,0,0,2
1804,coconut,27.79797651,99.64573002,181.6942283,0,0,2
1805,coconut,29.25902906,95.11294697,184.7624496,0,0,2
1806,coconut,27.10134661,93.69979946,150.9502632,2,0,1
1807,coconut,25.84726298,90.92669463,147.8888994,1,0,1
1808,coconut,26.58580443,90.98617591,178.8116076,1,1,1
1809,coconut,28.38503882,99.18843684,189.6711349,1,0,2
1810,coconut,28.43647052,91.81320717,145.5414413,0,0,1
1811,coconut,28.27298134,96.93649473,198.8234862,1,0,2
1812,coconut,27.00648436,96.46168931,144.3331315,1,0,2
1813,coconut,27.63551259,99.34854917,157.9171537,2,0,1
1814,coconut,26.29644905,99.65809151,215.9195049,0,0,2
1815,coconut,27.1326009,95.23797989,204.7206567,0,0,2
1816,coconut,25.56567803,97.61361544,199.7936345,1,0,1
1817,coconut,25.94951662,93.40548703,172.0540491,0,0,2
1818,coconut,28.03380598,95.01630593,218.0055713,1,0,1
1819,coconut,29.12859129,91.30924833,157.2388553,1,0,1
1820,coconut,27.0828252,97.00155491,171.7575545,1,0,1
1821,coconut,28.11321494,90.01734526,172.4813641,1,0,2
1822,coconut,27.5136304,94.18955816,156.6732553,0,0,1
1823,coconut,27.63834933,95.48763389,205.5463111,1,0,2
1824,coconut,29.01256899,94.01014388,150.0500312,0,0,1
1825,coconut,26.58413917,95.78923137,171.6262299,1,0,1
1826,coconut,28.28905147,97.00396405,142.9403233,2,0,2
1827,coconut,28.69164799,96.65248672,178.9635457,0,0,1
1828,coconut,29.70931288,96.30484325,209.8453993,0,0,1
1829,coconut,27.14865285,96.66355213,149.2433497,1,0,2
1830,coconut,29.28725038,91.95614918,132.1491176,0,0,1
1831,coconut,25.06871967,93.31410447,134.8419069,1,0,1
1832,coconut,26.92449525,91.20106019,194.9022136,2,0,1
1833,coconut,28.27804288,93.64761266,171.9457959,0,0,2
1834,coconut,29.18032562,92.73041222,204.9603677,1,0,2
1835,coconut,28.3575072,91.64509299,160.7306991,1,0,2
1836,coconut,29.38072512,93.27565685,218.5241851,1,0,2
1837,coconut,25.39241091,98.08951196,218.080385,1,0,1
1838,coconut,26.31270635,98.62048026,208.1181381,1,0,1
1839,coconut,29.52501367,91.91185319,194.3100272,0,0,2
1840,coconut,28.83214859,92.17170353,145.4172387,1,0,1
1841,coconut,28.48444906,97.76865458,160.389421,2,0,1
1842,coconut,28.74013335,93.39676499,156.7650823,0,0,2
1843,coconut,25.00872392,95.59224018,165.8092179,1,1,2
1844,coconut,29.8690834,91.14723422,192.7678575,1,0,1
1845,coconut,27.54273211,94.59086121,150.2012138,2,0,1
1846,coconut,26.52166434,98.38227669,144.6261698,1,0,2
1847,coconut,25.03512351,95.89739958,174.796583,0,0,2
1848,coconut,29.20394909,95.66997327,211.2506267,1,0,1
1849,coconut,27.05826457,91.10510371,224.7006953,1,0,2
1850,coconut,26.18552389,96.96637916,135.4186222,0,0,1
1851,coconut,27.59376845,92.48519606,162.8432736,0,0,1
1852,coconut,25.76011662,94.65830608,131.2451414,0,0,2
1853,coconut,28.87862994,95.11320315,145.0583117,1,0,2
1854,coconut,26.50908611,94.48414544,199.8778403,2,1,1
1855,coconut,26.87037587,91.72546257,214.4128874,1,0,1
1856,coconut,27.57283516,94.90485697,145.9298935,0,0,1
1857,coconut,28.05912437,98.3670985,171.6516396,0,1,2
1858,coconut,29.51611558,92.56492864,131.2116167,1,0,1
1859,coconut,28.96318258,95.16333673,222.803013,2,0,2
1860,coconut,25.09897688,92.36099489,157.7592626,0,1,1
1861,coconut,27.1872282,92.19906776,141.3220576,1,1,2
1862,coconut,29.03065024,90.79093862,205.5720367,0,1,1
1863,coconut,27.754298,95.94643831,131.0900076,0,0,1
1864,coconut,27.31155708,99.96906006,201.8258633,0,0,1
1865,coconut,28.84270971,99.64328526,224.4016682,0,1,2
1866,coconut,26.61423461,96.97300803,191.006688,1,0,1
1867,coconut,29.70143197,95.65754365,215.1968037,0,0,1
1868,coconut,25.54759871,91.64194826,212.867626,0,0,1
1869,coconut,26.37978453,91.49882979,167.0470997,0,1,1
1870,coconut,27.45907759,92.90736493,142.1430003,1,0,1
1871,coconut,27.02269204,95.71935435,147.1682459,0,0,2
1872,coconut,28.98545306,90.73966792,148.8398374,1,1,1
1873,coconut,26.1055118,91.52421214,134.1279669,1,0,2
1874,coconut,25.0707247,95.02156793,192.9036306,0,0,1
1875,coconut,25.54963273,96.92786777,191.2996157,2,0,1
1876,coconut,28.56973521,95.67906668,134.8370348,1,0,1
1877,coconut,26.07010807,96.7036223,143.533473,2,0,2
1878,coconut,25.51791333,94.38420565,178.7297725,0,0,1
1879,coconut,25.9490364,94.73860514,144.1571109,1,0,2
1880,coconut,28.2974764,95.41122824,182.4482352,1,1,2
1881,coconut,29.56549169,91.40896307,224.8315729,0,1,1
1882,coconut,29.69952329,95.21224392,148.3003692,1,0,2
1883,coconut,26.14162144,93.28415295,195.4115025,0,1,1
1884,coconut,26.00175125,94.79998418,209.540094,0,1,1
1885,coconut,27.15116142,91.48889469,164.9182225,1,0,1
1886,coconut,28.97318719,98.09861043,213.9011021,0,0,2
1887,coconut,26.13958446,96.38580769,131.3387935,0,0,2
1888,coconut,25.51618488,94.33465411,135.1272491,0,1,1
1889,coconut,27.55821802,99.98187601,174.6256481,2,0,1
1890,coconut,27.81132822,97.48410555,154.0621221,1,0,2
1891,coconut,25.60033702,99.7240104,165.8248732,1,0,1
1892,coconut,26.91641934,99.84671638,225.6323656,0,0,2
1893,coconut,29.1797902,90.27214288,188.9252083,1,0,1
1894,coconut,26.44600063,98.29937782,221.2258168,1,0,1
1895,coconut,28.43572863,95.8840407,203.9283708,1,0,2
1896,coconut,28.94099669,93.00109012,191.7723087,1,0,2
1897,coconut,26.45488737,93.45042636,149.2220255,1,0,1
1898,coconut,25.79490531,93.84150618,152.4238712,2,0,2
1899,coconut,26.93141945,98.80313612,166.5712879,0,0,1
1900,cotton,24.40228894,79.19732001,90.8022356,3,1,1
1901,cotton,23.09595631,84.86275707,71.29581071,3,1,1
1902,cotton,23.9656349,76.97696717,90.75616738,3,1,0
1903,cotton,24.88738107,75.62137159,89.76050416,3,1,1
1904,cotton,25.36243778,83.63276077,88.43618918,3,1,1
1905,cotton,24.69457084,81.7358876,78.58494391,3,1,0
1906,cotton,25.0017188,80.53965818,96.32600992,3,1,1
1907,cotton,22.45942937,81.30681027,64.23026638,3,1,1
1908,cotton,23.60564038,79.29573149,72.49800885,3,1,0
1909,cotton,24.58453146,79.12404171,71.94608134,3,2,1
1910,cotton,23.0865933,83.55546146,71.84080724,3,1,1
1911,cotton,23.5000992,83.63488952,79.81328183,3,2,0
1912,cotton,24.1472953,75.88298598,69.91563467,3,1,0
1913,cotton,24.69315538,84.84422454,89.799462,3,1,1
1914,cotton,24.484692,84.44932014,90.94342484,3,1,1
1915,cotton,24.49112609,82.24415809,64.02949379,3,1,0
1916,cotton,23.47986888,81.73049149,86.76287924,3,1,0
1917,cotton,24.18586246,76.04203958,69.08056728,3,1,0
1918,cotton,25.00755095,78.17952126,86.06411872,3,1,1
1919,cotton,25.99237426,77.0543546,89.1188212,3,2,0
1920,cotton,23.66457347,81.69105088,99.36898373,3,1,1
1921,cotton,25.66891439,81.38103349,78.59595817,3,2,0
1922,cotton,22.04612876,84.62978302,86.00758678,3,1,1
1923,cotton,22.4204752,84.55794703,93.46595573,3,1,1
1924,cotton,25.03149561,82.21276599,95.0191318,3,1,1
1925,cotton,23.53371386,77.21705554,87.54004943,3,2,1
1926,cotton,22.77076388,82.5993307,81.49543437,3,1,0
1927,cotton,25.49848236,79.9751579,67.05961949,3,1,1
1928,cotton,25.248679,83.4630147,86.55517751,3,1,0
1929,cotton,22.78249615,77.51235009,64.61444234,3,1,0
1930,cotton,23.37044424,77.43198948,71.67870701,3,1,1
1931,cotton,24.86560781,78.22080815,79.56866268,3,2,1
1932,cotton,24.14386157,84.51591287,80.36146974,3,2,0
1933,cotton,25.03300222,79.04368718,97.10087029,3,1,1
1934,cotton,23.65724079,84.47601498,88.54479121,3,2,0
1935,cotton,25.54359718,84.09229796,88.94245493,3,1,0
1936,cotton,22.00085141,79.47270984,90.42224164,3,1,1
1937,cotton,23.64328417,78.1258666,80.96157332,3,1,0
1938,cotton,23.96436009,78.02763149,84.63148859,3,2,0
1939,cotton,24.65425757,75.6350708,61.82980133,3,1,0
1940,cotton,24.3017998,84.87668973,65.0247867,3,1,0
1941,cotton,24.29144926,81.02453404,90.41694635,3,1,1
1942,cotton,24.29470232,84.61527627,81.05902285,3,1,0
1943,cotton,25.72180042,81.19666206,99.93100821,3,1,1
1944,cotton,24.87663664,76.30050373,91.9223468,3,1,0
1945,cotton,22.60612115,77.34264002,75.13617229,3,1,1
1946,cotton,23.86814008,75.68339729,90.4547185,3,1,0
1947,cotton,23.41022496,76.43836957,78.82199603,3,1,1
1948,cotton,24.96440768,81.31677618,80.03995829,3,1,0
1949,cotton,25.16820129,80.30351815,84.62419032,3,1,0
1950,cotton,22.72767171,77.07598065,77.55176318,3,1,0
1951,cotton,22.45145981,76.25674874,86.84998693,3,1,1
1952,cotton,23.04920461,75.53835214,70.65644296,3,1,0
1953,cotton,25.29250148,75.66653335,62.64174227,3,1,1
1954,cotton,22.95604064,82.33733678,66.48339303,3,1,0
1955,cotton,22.80213132,84.14668447,91.6389565,3,2,1
1956,cotton,23.54234715,75.98203329,84.12536744,3,2,0
1957,cotton,24.41212325,80.80343786,98.60457373,3,1,1
1958,cotton,22.94276687,75.37170612,67.08022574,3,2,0
1959,cotton,25.53676123,81.13668716,95.4262599,3,1,1
1960,cotton,25.32023717,81.79475917,83.46532547,3,2,0
1961,cotton,22.426733,81.53480799,65.54475812,3,1,0
1962,cotton,25.78544484,75.00539324,91.39578861,3,1,1
1963,cotton,25.68959532,77.90621048,66.19426787,3,1,1
1964,cotton,22.14593688,82.8597549,60.65381719,3,1,0
1965,cotton,25.07278712,82.50257909,93.51042684,3,2,0
1966,cotton,22.21506982,76.17851932,70.40557612,3,2,1
1967,cotton,23.9643129,76.59175937,76.13090645,3,2,0
1968,cotton,25.40059227,76.53237965,62.5138867,3,1,0
1969,cotton,23.7805123,83.03878838,66.26555904,3,1,0
1970,cotton,24.16402322,76.7433897,61.94626051,3,2,0
1971,cotton,25.31468463,77.91757121,72.82902109,3,1,1
1972,cotton,22.60361557,80.3509046,88.57395505,3,1,1
1973,cotton,22.9535715,78.71555832,99.75336197,3,2,0
1974,cotton,22.74446976,80.41198458,90.07326633,3,1,1
1975,cotton,23.80834611,83.91902605,70.97358303,3,2,0
1976,cotton,25.46228792,81.56641891,76.88582484,3,2,0
1977,cotton,25.96779712,81.97904282,74.14169043,3,2,0
1978,cotton,25.5308271,80.04662756,99.39557151,3,1,0
1979,cotton,24.43847399,81.69801729,60.79645852,3,1,1
1980,cotton,23.03887865,76.47039772,90.64770699,3,1,1
1981,cotton,23.51308653,76.72621429,80.11272117,3,2,0
1982,cotton,22.75805656,76.75768356,97.76600619,3,2,0
1983,cotton,24.71252544,77.7293114,85.24963302,3,2,0
1984,cotton,23.45969093,82.44777468,93.50153555,3,2,0
1985,cotton,25.5503704,77.85055621,78.58488484,3,1,0
1986,cotton,22.08458267,82.82904143,67.06459777,3,1,1
1987,cotton,24.68854799,78.51206972,69.31153566,3,1,1
1988,cotton,25.84997269,84.16855231,77.03421249,3,1,1
1989,cotton,22.46054478,75.40989245,71.85436078,3,1,0
1990,cotton,23.65629976,77.52425987,74.8984994,3,1,0
1991,cotton,22.00817088,81.83896111,92.23645249,3,2,1
1992,cotton,24.32630461,80.13456404,69.45072055,3,1,0
1993,cotton,22.92360984,82.68738535,92.91915074,3,1,0
1994,cotton,23.43821725,78.63388824,81.15072105,3,1,1
1995,cotton,22.10718988,78.58320116,74.94136567,3,1,1
1996,cotton,23.03814028,76.11021529,91.49697481,3,2,1
1997,cotton,24.54795322,75.39752705,63.88079866,3,1,0
1998,cotton,23.73868041,75.77503808,76.63669195,3,2,0
1999,cotton,22.31871914,83.86129998,65.35747011,3,2,0
2000,jute,25.52468965,72.24850829,151.8869972,3,1,2
2001,jute,26.59104992,82.94164078,161.2469997,2,1,2
2002,jute,25.29781791,86.8870535,196.6249511,2,1,2
2003,jute,25.72100868,88.16513579,175.6086697,3,1,2
2004,jute,23.58419277,72.00460848,190.4242157,3,1,2
2005,jute,25.31042337,72.01364411,190.5577618,3,1,2
2006,jute,23.41798979,85.08640476,185.7446728,2,1,2
2007,jute,24.35564134,88.80391021,169.1168028,2,1,2
2008,jute,26.284017,75.14640198,182.2685447,2,2,2
2009,jute,25.13842773,83.12053888,169.3388465,2,1,2
2010,jute,24.88692811,71.91711523,150.2498675,3,2,2
2011,jute,25.75734909,88.36668522,189.4263485,2,1,2
2012,jute,23.12844351,74.68322732,199.8362913,3,1,2
2013,jute,24.9949957,88.95692783,151.4935635,2,2,2
2014,jute,25.21622704,70.88259632,195.8645552,2,1,2
2015,jute,24.39736241,79.26861738,164.2697011,2,1,2
2016,jute,23.31410442,71.4509053,164.4970373,2,1,2
2017,jute,25.72668885,81.86171563,191.9649389,3,1,2
2018,jute,26.96656378,78.21047693,169.8391177,2,1,2
2019,jute,23.70467146,74.63745355,181.2783964,2,1,2
2020,jute,24.90075709,73.84186449,153.8990984,3,2,2
2021,jute,23.39605743,72.60512854,174.7876411,2,2,2
2022,jute,26.8748389,79.78725152,173.1017097,2,2,2
2023,jute,23.1426498,74.99739774,151.9035477,2,1,2
2024,jute,24.29496635,77.62976013,184.9800516,2,2,2
2025,jute,24.39459498,89.89106506,197.1220049,2,2,2
2026,jute,25.7629429,80.76238215,174.5071843,2,1,2
2027,jute,25.4879684,84.48235878,168.7848886,2,1,2
2028,jute,25.37122686,76.2403666,183.8270791,2,1,2
2029,jute,26.21312799,81.70476368,180.1237765,2,1,2
2030,jute,24.30748599,78.54340987,186.2337571,2,2,2
2031,jute,23.76554749,87.98329901,150.3166152,2,1,2
2032,jute,24.79853023,78.53037059,162.2847429,2,2,2
2033,jute,23.20683504,74.09956958,199.4766779,2,2,2
2034,jute,23.66805429,70.89000744,184.4633281,2,1,2
2035,jute,25.12417673,85.72530641,159.5718087,2,1,2
2036,jute,23.89069041,83.46409075,167.7230632,2,2,2
2037,jute,23.09433785,81.45139295,196.6587013,3,2,2
2038,jute,24.21744605,82.85284045,166.1365886,2,1,2
2039,jute,24.06475727,71.31342851,153.6390212,3,1,2
2040,jute,24.85441411,74.4407048,175.572958,2,1,2
2041,jute,26.41915161,76.85691248,197.2101782,2,2,2
2042,jute,24.89326318,77.01222585,196.469984,3,2,2
2043,jute,23.25583402,82.7015932,166.2160846,2,2,2
2044,jute,24.7634518,87.06071115,179.1630865,3,1,2
2045,jute,24.97042599,78.62697699,166.6415254,2,1,2
2046,jute,26.12797248,80.49172597,150.6326874,2,2,2
2047,jute,25.97825807,81.65769588,163.3488091,2,2,2
2048,jute,26.2830571,73.35763537,186.6898282,2,1,2
2049,jute,26.38905406,83.31240346,176.1516409,3,2,2
2050,jute,25.2746335,73.7459581,168.0432282,2,2,2
2051,jute,23.09499564,78.45959697,155.3851533,2,1,2
2052,jute,25.79351957,81.76904006,193.2418382,2,1,2
2053,jute,23.17403323,87.88255345,160.6217342,3,2,2
2054,jute,25.63215038,79.95150917,182.2582277,3,1,2
2055,jute,25.848795,87.81661683,152.6194403,2,1,2
2056,jute,26.56767277,80.90424543,181.2915605,2,1,2
2057,jute,26.24532085,72.97198375,189.9711184,3,1,2
2058,jute,26.91515043,73.19897535,177.2233048,3,2,2
2059,jute,24.36972377,82.11319791,159.9210934,2,1,2
2060,jute,25.71901283,79.15532398,187.1735424,2,1,2
2061,jute,25.01157559,88.3313023,169.4168014,2,1,2
2062,jute,25.40785911,76.44048625,188.6372826,3,1,2
2063,jute,23.28081,74.27607475,153.7447398,2,1,2
2064,jute,23.98651719,82.09053379,167.0576456,3,2,2
2065,jute,24.48556447,83.20630007,192.2316221,3,1,2
2066,jute,25.86705009,84.09985284,154.8390847,2,1,2
2067,jute,23.5643831,79.46283115,185.25947,2,2,2
2068,jute,24.2248758,74.89465426,192.4931257,2,2,2
2069,jute,25.49386782,86.97061481,176.5268267,2,1,2
2070,jute,24.97178693,79.47557931,195.7571622,2,1,2
2071,jute,24.80624984,82.09281674,156.3616174,3,2,2
2072,jute,23.16814977,76.66724969,157.1215052,2,1,2
2073,jute,24.25133493,89.86454053,175.1742112,3,2,2
2074,jute,26.58361011,78.00774772,154.8238864,2,1,2
2075,jute,26.82489244,78.20392774,153.9199807,2,1,2
2076,jute,25.49674786,81.13449097,169.9288234,2,1,2
2077,jute,24.09874353,80.57226761,176.8604109,2,1,2
2078,jute,23.18866654,86.20899734,176.103677,2,2,2
2079,jute,26.24347471,78.51063754,183.4065252,2,2,2
2080,jute,23.75091572,71.14782585,160.0889553,2,2,2
2081,jute,26.13871511,79.1188943,171.4892533,2,2,2
2082,jute,26.14576648,71.23690851,193.1007598,3,1,2
2083,jute,26.91643698,73.48655995,171.4716375,3,1,2
2084,jute,26.5232969,77.17331847,157.8548562,3,1,2
2085,jute,23.81579631,80.94023552,190.312216,3,1,2
2086,jute,26.50838667,86.84264005,152.9801697,2,1,2
2087,jute,26.63952463,70.95705996,199.3355744,2,2,2
2088,jute,23.3250131,79.79609448,187.3096148,2,1,2
2089,jute,26.47549543,73.96164569,180.2513601,2,2,2
2090,jute,23.78756036,74.36794079,172.6442654,2,1,2
2091,jute,25.49941707,75.99987588,193.7141828,2,2,2
2092,jute,23.24925555,73.65346838,184.7674863,3,2,2
2093,jute,26.98582182,89.05587886,193.8778713,2,1,2
2094,jute,23.61475336,86.14290267,150.2355238,3,1,2
2095,jute,23.87484465,86.79261344,177.5147313,3,1,2
2096,jute,23.92887902,88.07112278,154.6608736,3,2,2
2097,jute,24.81441246,81.68688879,190.7886386,3,1,2
2098,jute,24.44743944,82.286484,190.9684885,3,1,2
2099,jute,26.57421679,73.81994896,159.3223075,2,1,2
2100,coffee,26.33377983,57.36469955,191.6549412,3,0,1
2101,coffee,26.45288458,55.32222678,144.6861336,3,0,1
2102,coffee,25.70822684,52.88667115,136.7325092,2,1,2
2103,coffee,24.12832546,56.18107663,147.2757818,3,0,1
2104,coffee,23.44372334,60.39523266,122.2103248,3,1,2
2105,coffee,23.4123707,52.26994674,139.3670753,3,0,1
2106,coffee,23.05951896,50.40609436,164.4971875,3,1,1
2107,coffee,23.07895447,63.65861483,129.8765443,3,0,2
2108,coffee,27.6496114,51.11044023,122.8392822,3,0,2
2109,coffee,25.46743689,69.35161206,171.3764462,3,1,2
2110,coffee,26.7350622,55.55164819,140.6305213,2,1,1
2111,coffee,26.20811417,52.50987966,189.0944824,3,1,1
2112,coffee,27.0424167,57.27927475,165.6872119,3,0,1
2113,coffee,24.65090184,51.93952357,135.1386537,2,1,1
2114,coffee,27.35152643,55.99375012,148.9812525,3,1,1
2115,coffee,25.17787724,62.26244581,135.0119649,2,1,1
2116,coffee,23.11438731,68.00096043,161.8944624,2,0,1
2117,coffee,27.22783677,52.95261751,175.7260273,3,0,1
2118,coffee,23.26316991,60.5160021,194.1755471,3,1,1
2119,coffee,25.234661,57.53161469,124.2261737,3,1,1
2120,coffee,25.59535262,57.72920846,195.7733251,3,0,1
2121,coffee,25.5674832,60.49244602,190.2257843,2,0,1
2122,coffee,25.67324193,51.29043632,196.2736367,3,0,1
2123,coffee,24.40726724,62.65692638,148.6977358,3,0,1
2124,coffee,23.69287069,66.76090123,144.6576424,3,1,1
2125,coffee,24.53460016,66.99765375,180.5059257,3,0,1
2126,coffee,27.13140403,52.89368299,192.4280381,3,0,1
2127,coffee,27.56088634,68.49299897,167.4358075,3,0,1
2128,coffee,23.59302313,55.27564977,191.3980675,3,0,1
2129,coffee,23.17714381,52.13864034,117.3113562,2,1,2
2130,coffee,24.71384065,51.29142534,197.6439711,3,0,1
2131,coffee,24.38534644,64.72543073,119.6324109,3,0,2
2132,coffee,27.15998538,51.59100753,126.1752206,3,0,1
2133,coffee,26.53543168,67.09608099,120.6494434,2,0,2
2134,coffee,27.01207284,60.76645256,191.4508931,3,1,2
2135,coffee,27.55906475,58.45742907,117.9389993,3,1,2
2136,coffee,23.32293161,53.00366334,168.2644287,2,0,1
2137,coffee,24.23850608,54.30329632,115.1564012,3,1,2
2138,coffee,23.42611644,64.10651528,122.6847408,3,1,1
2139,coffee,26.02241444,55.83288958,176.9020924,3,0,2
2140,coffee,24.83846178,56.7685316,124.4135035,3,1,1
2141,coffee,26.24092174,65.64381357,148.3771202,2,1,1
2142,coffee,24.43011925,66.02411187,181.6368274,3,0,1
2143,coffee,26.00373964,62.1445102,153.477776,3,1,2
2144,coffee,26.22367404,62.26594559,193.7461968,3,0,1
2145,coffee,27.09617155,63.55324262,190.2440566,3,0,1
2146,coffee,25.64004392,61.03273481,199.4735636,3,1,1
2147,coffee,27.74576987,54.36976075,139.8619431,3,1,1
2148,coffee,26.24928198,54.28617819,133.1120232,3,1,2
2149,coffee,26.67377159,52.24226285,156.1543898,2,1,2
2150,coffee,27.10210397,55.7497332,139.5013171,3,1,1
2151,coffee,27.62975458,61.26002598,196.6492664,3,0,1
2152,coffee,27.5364547,55.51673151,130.6377143,3,0,2
2153,coffee,23.56960509,50.56339727,130.3797119,3,0,2
2154,coffee,24.99451759,57.93250202,192.8736822,3,0,1
2155,coffee,27.56441788,54.41094079,177.816092,3,1,2
2156,coffee,23.98143338,61.10935084,161.5279095,3,1,1
2157,coffee,24.22984659,67.37768353,122.4073418,3,1,1
2158,coffee,25.60153969,68.66257977,168.8383605,3,1,1
2159,coffee,24.31274458,53.57285558,184.4103931,2,0,1
2160,coffee,26.36629861,52.25738495,177.3176161,3,0,1
2161,coffee,26.5602777,57.1621814,152.0616227,3,1,2
2162,coffee,26.35034208,58.50650238,121.5586297,3,1,2
2163,coffee,25.20406808,57.88370456,156.1457255,3,1,1
2164,coffee,23.35723208,55.18792166,171.6976946,3,1,1
2165,coffee,23.60567546,59.68849145,185.1568059,3,0,1
2166,coffee,24.18471151,69.94807345,163.2708732,3,1,2
2167,coffee,26.44414097,53.83876189,175.3723314,3,1,2
2168,coffee,26.12492233,63.37479229,147.8035305,3,1,1
2169,coffee,27.77363343,64.47858698,192.7121236,3,1,1
2170,coffee,25.55656667,62.67087838,193.5866233,3,0,1
2171,coffee,27.92374437,67.96910852,115.2325531,3,0,1
2172,coffee,26.05968403,52.31098539,161.3432535,3,1,1
2173,coffee,26.35770906,64.57578034,163.6269496,3,1,1
2174,coffee,24.91370487,54.15319242,129.5481144,3,1,2
2175,coffee,27.31317116,68.4233391,192.4288139,3,1,2
2176,coffee,26.1387869,52.26311691,136.3027766,3,1,2
2177,coffee,23.1069385,67.06230539,162.5769606,3,1,2
2178,coffee,23.52648086,68.44030686,171.8839938,3,0,2
2179,coffee,25.11711046,68.48030408,194.8773479,3,0,1
2180,coffee,24.02952505,58.84880599,134.6803969,2,0,1
2181,coffee,26.70897548,69.71184111,158.8608887,3,1,1
2182,coffee,26.71717393,50.50148528,126.8073984,3,1,2
2183,coffee,24.59245684,56.46829641,137.7044047,3,0,1
2184,coffee,27.51006055,50.66687215,143.9955548,3,1,1
2185,coffee,27.57847581,58.52534263,156.6810374,3,1,1
2186,coffee,26.65069302,57.56695719,145.105065,3,1,1
2187,coffee,26.97251562,62.0183627,142.8610793,3,1,2
2188,coffee,23.17124551,52.97841162,153.1201644,3,1,1
2189,coffee,23.52652084,65.44340921,186.1728203,3,0,1
2190,coffee,27.30901814,55.196224,141.4831644,3,1,1
2191,coffee,27.54823036,62.88179198,181.4170812,3,1,2
2192,coffee,25.627355,57.04151119,188.5506536,3,0,2
2193,coffee,23.29250318,50.04557009,183.468585,3,1,2
2194,coffee,24.91461008,53.74144743,166.2549307,3,1,1
2195,coffee,26.77463708,66.4132686,177.7745075,3,1,2
2196,coffee,27.41711238,56.63636248,127.92461,3,0,1
2197,coffee,24.13179691,67.22512329,173.3228386,3,1,1
2198,coffee,26.2724184,52.12739421,127.1752928,3,1,2
2199,coffee,23.60301571,60.39647474,140.9370415,3,0,1
